candidate_id,application_date,department,role_level,source,gender,education,city,experience_years,screened,interviewed,interview_score,offered,offered_salary,expected_salary,accepted,joined,days_to_hire
CAND00217,2024-02-29,Sales,Senior,LinkedIn,Male,MBA,Kolkata,14.3,False,False,,False,,,False,False,
CAND00218,2023-12-30,Engineering,Lead,Employee Referral,Male,M.Tech,Delhi,3.9,False,False,,False,,,False,False,
CAND00219,2022-12-18,Sales,Senior,LinkedIn,Female,B.Tech,Mumbai,6.1,False,False,,False,,,False,False,
CAND00220,2022-06-02,Data Science,Senior,Employee Referral,Female,B.Sc,Delhi,7.5,True,True,5.0,False,,,False,False,
CAND00221,2023-08-07,Finance,Lead,Naukri,Other,MBA,Mumbai,10.4,True,True,6.4,False,,,False,False,
CAND00222,2024-07-21,HR,Mid-Level,LinkedIn,Female,BBA,Hyderabad,5.8,True,True,7.3,False,,,False,False,
CAND00223,2022-04-19,Sales,Mid-Level,LinkedIn,Male,M.Tech,Kolkata,11.4,False,False,,False,,,False,False,
CAND00224,2023-04-17,Engineering,Junior,Naukri,Male,PhD,Delhi,2.5,True,False,,False,,,False,False,
CAND00225,2022-03-20,Data Science,Junior,LinkedIn,Female,M.Tech,Bangalore,5.1,True,True,8.1,True,403751.0,379220.0,False,False,
CAND00226,2023-02-25,Marketing,Junior,Employee Referral,Male,MCA,Bangalore,14.5,True,True,6.3,True,362802.0,476118.0,False,False,
CAND00227,2023-10-23,Data Science,Junior,Indeed,Female,B.Sc,Bangalore,13.3,False,False,,False,,,False,False,
CAND00228,2023-08-16,Product,Manager,LinkedIn,Male,B.Sc,Ahmedabad,5.1,True,True,7.3,False,,,False,False,
CAND00229,2023-01-10,HR,Mid-Level,Naukri,Male,MCA,Delhi,0.9,True,False,,False,,,False,False,
CAND00230,2023-06-20,Sales,Senior,Naukri,Male,MCA,Pune,9.4,True,False,,False,,,False,False,
CAND00231,2022-02-13,Operations,Senior,Employee Referral,Female,B.Sc,Kolkata,5.9,True,True,5.4,False,,,False,False,
CAND00232,2022-05-17,Operations,Mid-Level,Employee Referral,Female,B.Sc,Chennai,11.9,True,True,9.3,False,,,False,False,
CAND00233,2023-06-23,Engineering,Manager,Naukri,Male,BBA,Kolkata,4.5,True,True,6.6,False,,,False,False,
CAND00234,2023-10-22,Operations,Senior,Naukri,Female,MCA,Delhi,6.7,False,False,,False,,,False,False,
CAND00235,2022-11-23,HR,Manager,Naukri,Male,B.Sc,Mumbai,9.6,True,True,5.5,True,2978649.0,2373338.0,True,True,36.0
CAND00236,2024-05-30,Sales,Senior,Employee Referral,Male,BBA,Pune,5.4,True,True,9.7,True,1439215.0,1385483.0,False,False,
CAND00237,2024-04-05,Data Science,Senior,LinkedIn,Female,B.Tech,Kolkata,2.1,False,False,,False,,,False,False,
CAND00238,2022-11-03,Sales,Lead,Campus,Female,PhD,Mumbai,10.8,False,False,,False,,,False,False,
CAND00239,2022-01-07,Engineering,Mid-Level,Naukri,Female,B.Sc,Pune,10.5,True,False,,False,,,False,False,
CAND00240,2024-02-17,Sales,Lead,LinkedIn,Male,BBA,Hyderabad,2.2,False,False,,False,,,False,False,
CAND00241,2022-12-19,Engineering,Mid-Level,Indeed,Male,BBA,Kolkata,13.6,True,True,7.8,False,,,False,False,
CAND00242,2023-05-08,Sales,Senior,Naukri,Male,B.Tech,Kolkata,7.5,False,False,,False,,,False,False,
CAND00243,2024-05-30,Sales,Senior,LinkedIn,Male,M.Tech,Chennai,12.3,True,True,4.9,False,,,False,False,
CAND00244,2024-03-30,Data Science,Mid-Level,Naukri,Male,MBA,Kolkata,0.8,True,True,7.1,True,687995.0,817697.0,True,True,55.0
CAND00245,2023-09-11,Data Science,Junior,Company Website,Female,B.Tech,Mumbai,1.9,False,False,,False,,,False,False,
CAND00246,2024-01-10,Sales,Manager,Indeed,Male,BBA,Ahmedabad,14.0,True,True,7.4,False,,,False,False,
CAND00247,2022-11-01,HR,Junior,Employee Referral,Male,MCA,Pune,2.7,True,True,9.7,True,417048.0,454181.0,False,False,
CAND00248,2023-11-26,Engineering,Mid-Level,Naukri,Female,MCA,Kolkata,1.7,False,False,,False,,,False,False,
CAND00249,2023-02-11,Engineering,Junior,Indeed,Female,M.Tech,Kolkata,10.8,False,False,,False,,,False,False,
CAND00250,2024-10-16,Finance,Senior,Employee Referral,Female,B.Sc,Delhi,5.9,True,False,,False,,,False,False,
CAND00251,2022-02-17,Product,Senior,LinkedIn,Male,B.Tech,Hyderabad,1.3,False,False,,False,,,False,False,
CAND00252,2024-09-24,HR,Mid-Level,Campus,Male,MBA,Chennai,3.6,False,False,,False,,,False,False,
CAND00253,2022-10-20,Finance,Junior,Company Website,Female,BBA,Mumbai,13.6,False,False,,False,,,False,False,
CAND00254,2022-08-29,Operations,Mid-Level,LinkedIn,Female,PhD,Hyderabad,4.0,True,False,,False,,,False,False,
CAND00255,2022-12-30,Sales,Mid-Level,LinkedIn,Male,B.Sc,Chennai,6.5,True,False,,False,,,False,False,
CAND00256,2024-08-20,Engineering,Senior,Employee Referral,Female,B.Sc,Hyderabad,8.2,True,True,9.0,True,1184811.0,1131831.0,True,False,43.0
CAND00257,2024-11-14,Engineering,Mid-Level,LinkedIn,Female,PhD,Hyderabad,0.9,False,False,,False,,,False,False,
CAND00258,2022-09-04,HR,Mid-Level,Recruitment Agency,Female,M.Tech,Chennai,5.5,True,True,7.7,False,,,False,False,
CAND00259,2022-10-12,Sales,Lead,LinkedIn,Female,PhD,Kolkata,10.1,True,False,,False,,,False,False,
CAND00260,2022-01-09,Data Science,Lead,Naukri,Female,MBA,Delhi,2.2,False,False,,False,,,False,False,
CAND00261,2024-01-15,Data Science,Manager,LinkedIn,Female,PhD,Ahmedabad,7.5,True,True,8.8,True,2659932.0,2611918.0,True,True,43.0
CAND00262,2023-03-06,Marketing,Senior,Indeed,Male,MCA,Pune,7.9,False,False,,False,,,False,False,
CAND00263,2022-08-28,Engineering,Mid-Level,Employee Referral,Male,MCA,Delhi,7.8,True,False,,False,,,False,False,
CAND00264,2023-01-24,Engineering,Junior,LinkedIn,Male,M.Tech,Bangalore,11.0,False,False,,False,,,False,False,
CAND00265,2022-12-06,Data Science,Manager,Company Website,Male,MBA,Ahmedabad,11.6,True,True,8.7,False,,,False,False,
CAND00266,2023-08-28,Finance,Senior,Indeed,Female,M.Tech,Pune,5.7,False,False,,False,,,False,False,
CAND00267,2022-02-01,Engineering,Junior,Campus,Male,MCA,Chennai,6.4,True,True,4.7,True,407740.0,505515.0,False,False,
CAND00268,2024-11-07,Engineering,Mid-Level,Campus,Male,B.Sc,Chennai,13.8,True,True,8.7,True,748455.0,707952.0,True,True,72.0
CAND00269,2024-11-13,Operations,Junior,Recruitment Agency,Female,B.Tech,Mumbai,3.4,True,True,5.3,False,,,False,False,
CAND00270,2023-04-16,Finance,Mid-Level,Employee Referral,Male,MCA,Bangalore,2.2,False,False,,False,,,False,False,
CAND00271,2022-08-12,HR,Senior,Naukri,Female,M.Tech,Kolkata,8.2,True,True,7.6,True,1308975.0,1216751.0,True,True,15.0
CAND00272,2023-12-18,Data Science,Lead,Campus,Male,MBA,Pune,11.6,True,False,,False,,,False,False,
CAND00273,2022-01-01,Marketing,Mid-Level,LinkedIn,Male,BBA,Pune,11.5,True,True,4.3,False,,,False,False,
CAND00274,2024-11-24,Engineering,Mid-Level,Naukri,Male,MCA,Chennai,10.9,True,True,8.5,False,,,False,False,
CAND00275,2023-02-11,Data Science,Mid-Level,Naukri,Female,MCA,Bangalore,2.7,False,False,,False,,,False,False,
CAND00276,2022-03-27,HR,Senior,Recruitment Agency,Male,B.Sc,Ahmedabad,9.9,True,False,,False,,,False,False,
CAND00277,2023-10-21,Engineering,Senior,Campus,Female,MBA,Chennai,4.0,True,False,,False,,,False,False,
CAND00278,2024-06-25,Finance,Mid-Level,LinkedIn,Male,M.Tech,Mumbai,14.0,False,False,,False,,,False,False,
CAND00279,2022-10-28,Finance,Manager,Naukri,Female,PhD,Pune,12.9,False,False,,False,,,False,False,
CAND00280,2024-03-07,Engineering,Mid-Level,Naukri,Other,MCA,Mumbai,10.5,False,False,,False,,,False,False,
CAND00281,2024-05-06,Product,Mid-Level,Naukri,Male,M.Tech,Delhi,0.2,True,False,,False,,,False,False,
CAND00282,2023-08-09,Sales,Junior,Indeed,Female,B.Sc,Bangalore,10.6,False,False,,False,,,False,False,
CAND00283,2022-09-06,Data Science,Mid-Level,Naukri,Male,BBA,Bangalore,14.3,False,False,,False,,,False,False,
CAND00284,2022-03-19,HR,Senior,Employee Referral,Male,BBA,Bangalore,7.5,True,False,,False,,,False,False,
CAND00285,2022-11-11,Operations,Senior,Recruitment Agency,Male,M.Tech,Mumbai,8.2,True,True,7.7,True,1343771.0,1238444.0,True,True,64.0
CAND00286,2023-12-04,Data Science,Mid-Level,Employee Referral,Male,PhD,Kolkata,14.2,True,True,5.2,False,,,False,False,
CAND00287,2022-03-15,Finance,Mid-Level,LinkedIn,Male,MBA,Mumbai,14.7,True,True,9.8,True,714756.0,827433.0,False,False,
CAND00288,2022-10-22,Data Science,Mid-Level,Naukri,Male,MBA,Delhi,7.2,True,True,9.8,True,646165.0,618808.0,False,False,
CAND00289,2022-01-17,Data Science,Senior,LinkedIn,Female,PhD,Delhi,4.0,False,False,,False,,,False,False,
CAND00290,2023-10-17,Data Science,Senior,Employee Referral,Female,B.Tech,Bangalore,4.1,False,False,,False,,,False,False,
CAND00291,2022-08-10,Product,Junior,LinkedIn,Female,BBA,Bangalore,13.2,True,False,,False,,,False,False,
CAND00292,2024-11-14,Sales,Junior,Naukri,Female,B.Tech,Mumbai,6.8,True,False,,False,,,False,False,
CAND00293,2022-04-12,Engineering,Manager,Employee Referral,Male,MBA,Bangalore,6.5,True,False,,False,,,False,False,
CAND00294,2023-11-03,Data Science,Mid-Level,LinkedIn,Female,MBA,Bangalore,8.8,True,True,8.3,True,671846.0,871403.0,False,False,
CAND00295,2023-04-11,Engineering,Junior,LinkedIn,Male,MBA,Ahmedabad,5.3,True,True,7.6,True,399964.0,499293.0,False,False,
CAND00296,2024-12-17,Marketing,Senior,LinkedIn,Male,BBA,Mumbai,3.8,True,False,,False,,,False,False,
CAND00297,2024-07-30,Data Science,Senior,LinkedIn,Male,M.Tech,Hyderabad,13.7,True,False,,False,,,False,False,
CAND00298,2024-10-22,Data Science,Senior,Indeed,Female,M.Tech,Delhi,9.7,True,False,,False,,,False,False,
CAND00299,2022-02-01,Data Science,Junior,Naukri,Male,PhD,Pune,7.0,True,True,8.3,True,409053.0,506324.0,True,True,63.0
CAND00300,2022-11-13,Engineering,Lead,Employee Referral,Female,M.Tech,Bangalore,1.7,True,True,7.1,True,1812718.0,1816569.0,False,False,
CAND00301,2023-07-08,HR,Lead,Naukri,Female,M.Tech,Chennai,5.3,False,False,,False,,,False,False,
CAND00302,2024-07-29,Operations,Mid-Level,LinkedIn,Female,MCA,Kolkata,2.9,False,False,,False,,,False,False,
CAND00303,2024-01-08,HR,Senior,Indeed,Male,BBA,Mumbai,2.4,True,True,5.4,True,1139502.0,1021075.0,False,False,
CAND00304,2024-09-02,Finance,Junior,Naukri,Male,B.Tech,Chennai,2.5,True,True,4.6,True,422306.0,449395.0,True,True,68.0
CAND00305,2024-04-05,Data Science,Senior,Naukri,Female,MCA,Pune,6.2,False,False,,False,,,False,False,
CAND00306,2023-09-23,Sales,Senior,Naukri,Male,MBA,Bangalore,8.2,True,False,,False,,,False,False,
CAND00307,2023-03-06,Sales,Manager,Naukri,Male,MBA,Mumbai,3.1,False,False,,False,,,False,False,
CAND00308,2023-06-04,Engineering,Mid-Level,Naukri,Male,B.Tech,Bangalore,1.0,False,False,,False,,,False,False,
CAND00309,2024-07-04,Sales,Mid-Level,Employee Referral,Male,M.Tech,Mumbai,8.0,False,False,,False,,,False,False,
CAND00310,2024-07-25,HR,Mid-Level,Naukri,Female,BBA,Pune,2.8,False,False,,False,,,False,False,
CAND00311,2022-03-15,Marketing,Mid-Level,LinkedIn,Female,MCA,Ahmedabad,3.1,False,False,,False,,,False,False,
CAND00312,2023-02-16,Data Science,Manager,Naukri,Male,B.Tech,Mumbai,1.1,False,False,,False,,,False,False,
CAND00313,2023-02-12,Data Science,Senior,Recruitment Agency,Male,MCA,Bangalore,5.3,True,True,6.8,False,,,False,False,
CAND00314,2022-01-06,Sales,Junior,Employee Referral,Male,BBA,Ahmedabad,7.3,False,False,,False,,,False,False,
CAND00315,2024-04-03,Finance,Junior,Naukri,Female,MBA,Delhi,11.7,False,False,,False,,,False,False,
CAND00316,2022-08-02,Marketing,Senior,LinkedIn,Female,B.Sc,Bangalore,2.5,False,False,,False,,,False,False,
CAND00317,2023-08-17,Finance,Senior,Indeed,Female,MBA,Hyderabad,12.8,False,False,,False,,,False,False,
CAND00318,2022-08-24,Data Science,Senior,Naukri,Male,MCA,Mumbai,3.6,True,False,,False,,,False,False,
CAND00319,2023-12-24,Marketing,Junior,LinkedIn,Female,M.Tech,Bangalore,12.3,False,False,,False,,,False,False,
CAND00320,2022-10-23,Data Science,Mid-Level,Employee Referral,Female,BBA,Pune,4.9,True,True,5.3,False,,,False,False,
CAND00321,2022-04-07,Data Science,Lead,Employee Referral,Female,PhD,Kolkata,2.8,True,True,6.6,True,1760171.0,1557277.0,False,False,
CAND00322,2024-08-30,Engineering,Junior,Employee Referral,Female,BBA,Mumbai,13.5,True,False,,False,,,False,False,
CAND00323,2022-04-14,Product,Lead,Campus,Male,BBA,Pune,1.0,False,False,,False,,,False,False,
CAND00324,2022-02-14,Data Science,Lead,Campus,Female,B.Sc,Bangalore,3.6,True,True,4.1,False,,,False,False,
CAND00325,2024-04-16,HR,Mid-Level,Employee Referral,Female,MCA,Chennai,0.2,True,False,,False,,,False,False,
CAND00326,2023-03-04,Engineering,Senior,Indeed,Female,B.Sc,Pune,6.0,True,True,8.4,False,,,False,False,
CAND00327,2023-11-09,Engineering,Senior,Employee Referral,Female,MCA,Chennai,5.6,True,True,6.7,True,1389976.0,1269030.0,False,False,
CAND00328,2024-10-09,Marketing,Lead,Company Website,Male,BBA,Delhi,1.7,False,False,,False,,,False,False,
CAND00329,2024-06-06,Engineering,Manager,Employee Referral,Male,BBA,Bangalore,11.2,True,True,4.3,False,,,False,False,
CAND00330,2023-05-12,Marketing,Junior,Company Website,Female,B.Tech,Kolkata,2.6,True,True,9.5,True,474424.0,498690.0,False,False,
CAND00331,2024-02-09,HR,Junior,Employee Referral,Female,M.Tech,Ahmedabad,8.9,True,True,9.5,True,389554.0,464322.0,False,False,
CAND00332,2022-05-18,Marketing,Senior,Recruitment Agency,Male,PhD,Ahmedabad,13.3,True,True,8.1,True,1302836.0,1528017.0,False,False,
CAND00333,2022-12-02,Engineering,Mid-Level,Naukri,Male,B.Tech,Ahmedabad,13.4,False,False,,False,,,False,False,
CAND00334,2022-03-23,HR,Junior,Naukri,Male,MBA,Chennai,14.1,True,True,9.9,True,373731.0,341567.0,True,True,22.0
CAND00335,2024-12-04,Engineering,Lead,LinkedIn,Male,M.Tech,Pune,4.5,True,False,,False,,,False,False,
CAND00336,2024-02-13,Finance,Manager,LinkedIn,Male,BBA,Delhi,12.4,True,True,6.9,False,,,False,False,
CAND00337,2024-12-13,Data Science,Junior,Naukri,Male,PhD,Mumbai,6.6,True,False,,False,,,False,False,
CAND00338,2023-12-29,Data Science,Junior,Naukri,Male,MBA,Bangalore,14.9,True,True,4.8,False,,,False,False,
CAND00339,2023-09-05,Finance,Junior,Company Website,Female,B.Sc,Ahmedabad,9.8,False,False,,False,,,False,False,
CAND00340,2023-07-17,Sales,Senior,LinkedIn,Male,PhD,Hyderabad,6.2,False,False,,False,,,False,False,
CAND00341,2023-03-18,Operations,Mid-Level,Campus,Female,M.Tech,Delhi,13.0,False,False,,False,,,False,False,
CAND00342,2022-08-28,Product,Mid-Level,Campus,Male,M.Tech,Pune,4.2,True,False,,False,,,False,False,
CAND00343,2024-05-23,Data Science,Manager,Company Website,Female,B.Tech,Chennai,5.6,True,True,7.3,False,,,False,False,
CAND00344,2022-10-01,HR,Senior,LinkedIn,Male,BBA,Pune,13.1,True,True,9.2,False,,,False,False,
CAND00345,2023-06-17,Sales,Junior,Campus,Male,PhD,Pune,1.4,False,False,,False,,,False,False,
CAND00346,2023-05-26,Engineering,Junior,LinkedIn,Male,MCA,Pune,7.0,False,False,,False,,,False,False,
CAND00347,2023-03-12,Engineering,Mid-Level,Naukri,Female,PhD,Pune,11.5,False,False,,False,,,False,False,
CAND00348,2023-05-28,Engineering,Junior,LinkedIn,Male,MCA,Hyderabad,10.1,False,False,,False,,,False,False,
CAND00349,2024-05-21,Engineering,Mid-Level,Employee Referral,Female,B.Tech,Chennai,14.9,True,True,6.0,True,792410.0,883214.0,True,False,26.0
CAND00350,2022-09-17,Data Science,Mid-Level,Campus,Female,MCA,Kolkata,11.6,False,False,,False,,,False,False,
CAND00351,2023-07-29,Sales,Mid-Level,Company Website,Male,B.Sc,Pune,12.4,False,False,,False,,,False,False,
CAND00352,2022-10-18,Engineering,Junior,Naukri,Female,PhD,Ahmedabad,14.0,False,False,,False,,,False,False,
CAND00353,2022-10-31,Sales,Lead,Naukri,Female,MCA,Hyderabad,11.1,True,False,,False,,,False,False,
CAND00354,2023-01-08,Engineering,Senior,Employee Referral,Female,BBA,Bangalore,4.7,True,True,5.6,True,1380445.0,1525161.0,True,True,18.0
CAND00355,2023-05-07,Engineering,Junior,LinkedIn,Female,PhD,Ahmedabad,5.1,False,False,,False,,,False,False,
CAND00356,2022-07-14,Engineering,Junior,LinkedIn,Female,M.Tech,Ahmedabad,4.1,True,True,9.6,False,,,False,False,
CAND00357,2024-04-09,Marketing,Junior,Indeed,Female,PhD,Kolkata,5.4,True,True,4.6,False,,,False,False,
CAND00358,2023-06-16,Finance,Senior,Company Website,Female,M.Tech,Chennai,2.6,True,True,9.7,True,1344197.0,1361408.0,True,True,20.0
CAND00359,2023-09-13,Operations,Senior,Naukri,Female,MBA,Pune,12.3,False,False,,False,,,False,False,
CAND00360,2022-04-25,Operations,Mid-Level,Naukri,Male,PhD,Bangalore,12.0,False,False,,False,,,False,False,
CAND00361,2024-03-20,Marketing,Manager,LinkedIn,Male,B.Tech,Bangalore,8.9,True,True,7.2,True,2379392.0,2763971.0,False,False,
CAND00362,2023-01-16,Product,Manager,Campus,Male,PhD,Delhi,6.5,True,True,8.2,True,2419891.0,2815716.0,True,True,68.0
CAND00363,2023-09-03,Operations,Junior,Campus,Female,BBA,Kolkata,0.8,True,False,,False,,,False,False,
CAND00364,2023-02-26,Data Science,Senior,Company Website,Male,B.Sc,Kolkata,12.4,True,True,9.6,True,1416149.0,1389287.0,True,True,19.0
CAND00365,2024-07-14,Data Science,Senior,LinkedIn,Female,M.Tech,Mumbai,13.9,True,True,7.1,False,,,False,False,
CAND00366,2022-02-21,Engineering,Senior,Employee Referral,Male,MCA,Ahmedabad,14.1,True,True,9.4,False,,,False,False,
CAND00367,2022-11-12,Data Science,Mid-Level,Campus,Female,B.Sc,Ahmedabad,3.3,True,True,9.4,True,676218.0,758256.0,False,False,
CAND00368,2022-02-24,Engineering,Manager,Naukri,Male,PhD,Pune,12.5,True,True,5.9,True,2318530.0,2479179.0,True,True,53.0
CAND00369,2023-04-18,Finance,Junior,Campus,Female,BBA,Ahmedabad,12.7,True,False,,False,,,False,False,
CAND00370,2022-12-23,Data Science,Mid-Level,Indeed,Male,B.Sc,Delhi,8.6,True,True,4.0,False,,,False,False,
CAND00371,2024-11-02,Product,Senior,Naukri,Male,BBA,Ahmedabad,12.1,True,False,,False,,,False,False,
CAND00372,2022-05-12,Data Science,Junior,Recruitment Agency,Female,PhD,Chennai,10.3,False,False,,False,,,False,False,
CAND00373,2022-05-23,Engineering,Junior,Employee Referral,Male,PhD,Chennai,11.6,True,True,8.8,False,,,False,False,
CAND00374,2022-03-26,Sales,Lead,Naukri,Male,MCA,Hyderabad,5.0,True,False,,False,,,False,False,
CAND00375,2024-10-11,Product,Mid-Level,Naukri,Male,MBA,Hyderabad,0.5,True,True,4.1,False,,,False,False,
CAND00376,2023-02-03,Finance,Senior,Company Website,Male,PhD,Ahmedabad,10.5,True,True,4.4,False,,,False,False,
CAND00377,2023-03-26,Sales,Junior,Campus,Male,PhD,Ahmedabad,1.4,True,True,5.9,True,370510.0,356184.0,True,True,61.0
CAND00378,2023-04-30,Operations,Junior,LinkedIn,Female,B.Sc,Hyderabad,7.4,True,True,7.2,True,428639.0,484977.0,False,False,
CAND00379,2022-03-04,Engineering,Mid-Level,LinkedIn,Male,BBA,Ahmedabad,10.2,True,True,8.2,True,764715.0,676845.0,False,False,
CAND00380,2024-06-23,Operations,Junior,LinkedIn,Male,BBA,Hyderabad,10.1,False,False,,False,,,False,False,
CAND00381,2022-10-24,HR,Junior,Naukri,Female,B.Sc,Chennai,10.1,True,False,,False,,,False,False,
CAND00382,2023-11-30,Engineering,Manager,Recruitment Agency,Female,MCA,Mumbai,7.6,False,False,,False,,,False,False,
CAND00383,2022-08-09,Finance,Mid-Level,Naukri,Female,B.Tech,Ahmedabad,12.8,False,False,,False,,,False,False,
CAND00384,2022-02-13,Sales,Senior,Campus,Female,MBA,Kolkata,12.3,False,False,,False,,,False,False,
CAND00385,2022-04-23,Product,Junior,LinkedIn,Female,MBA,Delhi,13.0,True,False,,False,,,False,False,
CAND00386,2024-01-18,Sales,Mid-Level,Indeed,Female,B.Tech,Chennai,9.0,False,False,,False,,,False,False,
CAND00387,2023-11-16,Data Science,Senior,LinkedIn,Male,M.Tech,Delhi,3.5,False,False,,False,,,False,False,
CAND00388,2024-03-14,Engineering,Junior,LinkedIn,Female,M.Tech,Delhi,0.7,True,True,9.6,True,415840.0,342462.0,True,True,34.0
CAND00389,2024-06-01,Marketing,Senior,Campus,Female,BBA,Bangalore,9.5,True,False,,False,,,False,False,
CAND00390,2022-05-20,Sales,Junior,LinkedIn,Male,BBA,Chennai,12.6,False,False,,False,,,False,False,
CAND00391,2024-12-24,Operations,Lead,LinkedIn,Other,BBA,Chennai,11.8,True,True,9.0,True,1933845.0,1735444.0,True,True,19.0
CAND00392,2023-12-30,Sales,Senior,Employee Referral,Male,BBA,Hyderabad,4.9,True,True,4.8,True,1379346.0,1515934.0,False,False,
CAND00393,2024-02-19,Engineering,Senior,Naukri,Female,PhD,Bangalore,0.0,True,True,4.1,False,,,False,False,
CAND00394,2023-02-21,Operations,Senior,Company Website,Male,BBA,Kolkata,8.2,False,False,,False,,,False,False,
CAND00395,2024-12-17,Data Science,Junior,LinkedIn,Male,PhD,Ahmedabad,2.7,True,True,9.2,False,,,False,False,
CAND00396,2024-01-17,Sales,Mid-Level,Campus,Male,B.Tech,Delhi,10.1,True,True,7.8,True,751483.0,813427.0,False,False,
CAND00397,2022-01-29,Finance,Mid-Level,Indeed,Female,B.Sc,Bangalore,2.8,True,True,7.7,False,,,False,False,
CAND00398,2023-08-16,Engineering,Manager,LinkedIn,Male,MBA,Kolkata,8.8,True,True,4.6,False,,,False,False,
CAND00399,2024-01-25,Marketing,Senior,LinkedIn,Female,BBA,Delhi,7.5,True,True,7.7,False,,,False,False,
CAND00400,2022-07-27,HR,Senior,Employee Referral,Male,MCA,Kolkata,7.0,True,True,6.2,False,,,False,False,
CAND00401,2024-01-10,Engineering,Junior,Naukri,Female,BBA,Chennai,5.0,True,False,,False,,,False,False,
CAND00402,2024-11-27,Marketing,Manager,Naukri,Male,PhD,Delhi,8.8,True,True,6.0,False,,,False,False,
CAND00403,2022-05-07,Engineering,Manager,Employee Referral,Male,BBA,Hyderabad,6.0,False,False,,False,,,False,False,
CAND00404,2024-06-10,Data Science,Senior,Naukri,Male,M.Tech,Delhi,0.9,False,False,,False,,,False,False,
CAND00405,2023-03-16,Sales,Junior,Company Website,Male,PhD,Ahmedabad,8.7,True,True,6.4,True,448123.0,377589.0,True,True,44.0
CAND00406,2024-01-13,Data Science,Junior,LinkedIn,Male,M.Tech,Delhi,7.9,True,True,5.0,False,,,False,False,
